,Month,Attrition Count,YTD Expenses,Demand Count,Avl.Bench(Skill),Allocated Bench,Prop. New Hire,Prop. EOY Expense,Unmet Demand,Adj. New Hire,Adj. EOY Expenses,YTD Opportunity Cost,Total Bench HeadCount,Total Billable HeadCount,Total HeadCount
2656,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1425600,55,11827,11882
2657,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1447200,55,11828,11883
2658,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1468800,55,11829,11884
2659,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1490400,55,11830,11885
2660,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1512000,55,11831,11886
2661,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1533600,55,11832,11887
2662,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1555200,55,11833,11888
2663,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1576800,55,11834,11889
2664,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1598400,55,11835,11890
2665,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1620000,55,11836,11891
2666,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1641600,55,11837,11892
2667,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1663200,55,11838,11893
2668,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1684800,55,11839,11894
2669,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1706400,55,11840,11895
2670,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1728000,55,11841,11896
2671,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1749600,55,11842,11897
2672,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1771200,55,11843,11898
2673,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1792800,55,11844,11899
2674,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1814400,55,11845,11900
2675,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1836000,55,11846,11901
2676,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1857600,55,11847,11902
2677,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1879200,55,11848,11903
2678,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1900800,55,11849,11904
2679,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1922400,55,11850,11905
2680,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1944000,55,11851,11906
2681,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1965600,55,11852,11907
2682,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,1987200,55,11853,11908
2683,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2008800,55,11854,11909
2684,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2030400,55,11855,11910
2685,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2052000,55,11856,11911
2686,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2073600,55,11857,11912
2687,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2095200,55,11858,11913
2688,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2116800,55,11859,11914
2689,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2138400,55,11860,11915
2690,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2160000,55,11861,11916
2691,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2181600,55,11862,11917
2692,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2203200,55,11863,11918
2693,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2224800,55,11864,11919
2694,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2246400,55,11865,11920
2695,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2268000,55,11866,11921
2696,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2289600,55,11867,11922
2697,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2311200,55,11868,11923
2698,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2332800,55,11869,11924
2699,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2354400,55,11870,11925
2700,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2376000,55,11871,11926
2701,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2397600,55,11872,11927
2702,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2419200,55,11873,11928
2703,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2440800,55,11874,11929
2704,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2462400,55,11875,11930
2705,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2484000,55,11876,11931
2706,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2505600,55,11877,11932
2707,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2527200,55,11878,11933
2708,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2548800,55,11879,11934
2709,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2570400,55,11880,11935
2710,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2592000,55,11881,11936
2711,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2613600,55,11882,11937
2712,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2635200,55,11883,11938
2713,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2656800,55,11884,11939
2714,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2678400,55,11885,11940
2715,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2700000,55,11886,11941
2716,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2721600,55,11887,11942
2717,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2743200,55,11888,11943
2718,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2764800,55,11889,11944
2719,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2786400,55,11890,11945
2720,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2808000,55,11891,11946
2721,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2829600,55,11892,11947
2722,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2851200,55,11893,11948
2723,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2872800,55,11894,11949
2724,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2894400,55,11895,11950
2725,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2916000,55,11896,11951
2726,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2937600,55,11897,11952
2727,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2959200,55,11898,11953
2728,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,2980800,55,11899,11954
2729,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3002400,55,11900,11955
2730,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3024000,55,11901,11956
2731,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3045600,55,11902,11957
2732,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3067200,55,11903,11958
2733,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3088800,55,11904,11959
2734,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3110400,55,11905,11960
2735,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3132000,55,11906,11961
2736,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3153600,55,11907,11962
2737,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3175200,55,11908,11963
2738,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3196800,55,11909,11964
2739,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3218400,55,11910,11965
2740,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3240000,55,11911,11966
2741,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3261600,55,11912,11967
2742,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3283200,55,11913,11968
2743,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3304800,55,11914,11969
2744,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3326400,55,11915,11970
2745,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3348000,55,11916,11971
2746,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3369600,55,11917,11972
2747,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3391200,55,11918,11973
2748,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3412800,55,11919,11974
2749,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3434400,55,11920,11975
2750,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3456000,55,11921,11976
2751,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3477600,55,11922,11977
2752,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3499200,55,11923,11978
2753,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3520800,55,11924,11979
2754,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3542400,55,11925,11980
2755,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3564000,55,11926,11981
2756,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3585600,55,11927,11982
2757,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3607200,55,11928,11983
2758,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3628800,55,11929,11984
2759,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3650400,55,11930,11985
2760,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3672000,55,11931,11986
2761,October,1824,2983860,4,0,0,4,3059210,0,4,3059210,3693600,55,11935,11990
2762,October,1824,2983860,1,0,0,1,3059210,0,1,3059210,3715200,55,11936,11991
2763,October,1824,2983860,2,0,0,2,3059210,0,2,3059210,3736800,55,11938,11993
2764,October,1824,2983860,4,0,0,4,3059210,0,4,3059210,3758400,55,11942,11997
2765,October,1824,2983860,3,0,0,3,3059210,0,3,3059210,3780000,55,11945,12000
2766,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3802500,55,11945,12000
2767,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3825000,55,11945,12000
2768,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3847500,55,11945,12000
2769,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3870000,55,11945,12000
2770,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3892500,55,11945,12000
2771,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3915000,55,11945,12000
2772,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3937500,55,11945,12000
2773,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3960000,55,11945,12000
2774,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,3982500,55,11945,12000
2775,October,1824,2983860,3,0,0,3,3059210,3,0,3059210,4006800,55,11945,12000
2776,October,1824,2983860,4,0,0,4,3059210,4,0,3059210,4032000,55,11945,12000
2777,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,4054500,55,11945,12000
2778,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,4077000,55,11945,12000
2779,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,4099500,55,11945,12000
2780,October,1824,2983860,2,0,0,2,3059210,2,0,3059210,4122900,55,11945,12000
2781,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,4145400,55,11945,12000
2782,October,1824,2983860,1,0,0,1,3059210,1,0,3059210,4167900,55,11945,12000
2783,October,1824,2983860,2,0,0,2,3059210,2,0,3059210,4191300,55,11945,12000
2784,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,8382600,53,11766,11819
2785,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,12573900,53,11767,11820
2786,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,16765200,53,11768,11821
2787,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,20956500,53,11769,11822
2788,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,25147800,53,11770,11823
2789,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,29339100,53,11771,11824
2790,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,33530400,53,11772,11825
2791,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,37721700,53,11773,11826
2792,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,41913000,53,11774,11827
2793,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,46104300,53,11775,11828
2794,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,50295600,53,11776,11829
2795,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,54486900,53,11777,11830
2796,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,58678200,53,11778,11831
2797,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,62869500,53,11779,11832
2798,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,67060800,53,11780,11833
2799,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,71252100,53,11781,11834
2800,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,75443400,53,11782,11835
2801,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,79634700,53,11783,11836
2802,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,83826000,53,11784,11837
2803,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,88017300,53,11785,11838
2804,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,92208600,53,11786,11839
2805,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,96399900,53,11787,11840
2806,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,100591200,53,11788,11841
2807,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,104782500,53,11789,11842
2808,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,108973800,53,11790,11843
2809,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,113165100,53,11791,11844
2810,November,2006,3255120,1,0,0,1,3291425,0,1,3291425,117356400,53,11792,11845
2811,November,2006,3255120,1,2,1,0,3290740,0,0,3290740,121547700,52,11793,11845
2812,November,2006,3255120,1,0,0,1,3290740,0,1,3290740,125739000,52,11794,11846
2813,November,2006,3255120,1,0,0,1,3290740,0,1,3290740,129930300,52,11795,11847
2814,November,2006,3255120,1,0,0,1,3290740,0,1,3290740,134121600,52,11796,11848
2815,November,2006,3255120,1,0,0,1,3290740,0,1,3290740,138312900,52,11797,11849
2816,November,2006,3255120,1,0,0,1,3290740,0,1,3290740,142504200,52,11798,11850
2817,November,2006,3255120,1,1,1,0,3290055,0,0,3290055,146695500,51,11799,11850
2818,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,150886800,51,11800,11851
2819,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,155078100,51,11801,11852
2820,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,159269400,51,11802,11853
2821,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,163460700,51,11803,11854
2822,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,167652000,51,11804,11855
2823,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,171843300,51,11805,11856
2824,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,176034600,51,11806,11857
2825,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,180225900,51,11807,11858
2826,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,184417200,51,11808,11859
2827,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,188608500,51,11809,11860
2828,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,192799800,51,11810,11861
2829,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,196991100,51,11811,11862
2830,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,201182400,51,11812,11863
2831,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,205373700,51,11813,11864
2832,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,209565000,51,11814,11865
2833,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,213756300,51,11815,11866
2834,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,217947600,51,11816,11867
2835,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,222138900,51,11817,11868
2836,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,226330200,51,11818,11869
2837,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,230521500,51,11819,11870
2838,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,234712800,51,11820,11871
2839,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,238904100,51,11821,11872
2840,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,243095400,51,11822,11873
2841,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,247286700,51,11823,11874
2842,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,251478000,51,11824,11875
2843,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,255669300,51,11825,11876
2844,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,259860600,51,11826,11877
2845,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,264051900,51,11827,11878
2846,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,268243200,51,11828,11879
2847,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,272434500,51,11829,11880
2848,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,276625800,51,11830,11881
2849,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,280817100,51,11831,11882
2850,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,285008400,51,11832,11883
2851,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,289199700,51,11833,11884
2852,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,293391000,51,11834,11885
2853,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,297582300,51,11835,11886
2854,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,301773600,51,11836,11887
2855,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,305964900,51,11837,11888
2856,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,310156200,51,11838,11889
2857,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,314347500,51,11839,11890
2858,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,318538800,51,11840,11891
2859,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,322730100,51,11841,11892
2860,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,326921400,51,11842,11893
2861,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,331112700,51,11843,11894
2862,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,335304000,51,11844,11895
2863,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,339495300,51,11845,11896
2864,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,343686600,51,11846,11897
2865,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,347877900,51,11847,11898
2866,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,352069200,51,11848,11899
2867,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,356260500,51,11849,11900
2868,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,360451800,51,11850,11901
2869,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,364643100,51,11851,11902
2870,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,368834400,51,11852,11903
2871,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,373025700,51,11853,11904
2872,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,377217000,51,11854,11905
2873,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,381408300,51,11855,11906
2874,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,385599600,51,11856,11907
2875,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,389790900,51,11857,11908
2876,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,393982200,51,11858,11909
2877,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,398173500,51,11859,11910
2878,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,402364800,51,11860,11911
2879,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,406556100,51,11861,11912
2880,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,410747400,51,11862,11913
2881,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,414938700,51,11863,11914
2882,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,419130000,51,11864,11915
2883,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,423321300,51,11865,11916
2884,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,427512600,51,11866,11917
2885,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,431703900,51,11867,11918
2886,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,435895200,51,11868,11919
2887,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,440086500,51,11869,11920
2888,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,444277800,51,11870,11921
2889,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,448469100,51,11871,11922
2890,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,452660400,51,11872,11923
2891,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,456851700,51,11873,11924
2892,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,461043000,51,11874,11925
2893,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,465234300,51,11875,11926
2894,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,469425600,51,11876,11927
2895,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,473616900,51,11877,11928
2896,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,477808200,51,11878,11929
2897,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,481999500,51,11879,11930
2898,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,486190800,51,11880,11931
2899,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,490382100,51,11881,11932
2900,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,494573400,51,11882,11933
2901,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,498764700,51,11883,11934
2902,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,502956000,51,11884,11935
2903,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,507147300,51,11885,11936
2904,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,511338600,51,11886,11937
2905,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,515529900,51,11887,11938
2906,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,519721200,51,11888,11939
2907,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,523912500,51,11889,11940
2908,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,528103800,51,11890,11941
2909,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,532295100,51,11891,11942
2910,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,536486400,51,11892,11943
2911,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,540677700,51,11893,11944
2912,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,544869000,51,11894,11945
2913,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,549060300,51,11895,11946
2914,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,553251600,51,11896,11947
2915,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,557442900,51,11897,11948
2916,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,561634200,51,11898,11949
2917,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,565825500,51,11899,11950
2918,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,570016800,51,11900,11951
2919,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,574208100,51,11901,11952
2920,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,578399400,51,11902,11953
2921,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,582590700,51,11903,11954
2922,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,586782000,51,11904,11955
2923,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,590973300,51,11905,11956
2924,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,595164600,51,11906,11957
2925,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,599355900,51,11907,11958
2926,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,603547200,51,11908,11959
2927,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,607738500,51,11909,11960
2928,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,611929800,51,11910,11961
2929,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,616121100,51,11911,11962
2930,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,620312400,51,11912,11963
2931,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,624503700,51,11913,11964
2932,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,628695000,51,11914,11965
2933,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,632886300,51,11915,11966
2934,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,637077600,51,11916,11967
2935,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,641268900,51,11917,11968
2936,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,645460200,51,11918,11969
2937,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,649651500,51,11919,11970
2938,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,653842800,51,11920,11971
2939,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,658034100,51,11921,11972
2940,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,662225400,51,11922,11973
2941,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,666416700,51,11923,11974
2942,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,670608000,51,11924,11975
2943,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,674799300,51,11925,11976
2944,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,678990600,51,11926,11977
2945,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,683181900,51,11927,11978
2946,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,687373200,51,11928,11979
2947,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,691564500,51,11929,11980
2948,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,695755800,51,11930,11981
2949,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,699947100,51,11931,11982
2950,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,704138400,51,11932,11983
2951,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,708329700,51,11933,11984
2952,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,712521000,51,11934,11985
2953,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,716712300,51,11935,11986
2954,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,720903600,51,11936,11987
2955,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,725094900,51,11937,11988
2956,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,729286200,51,11938,11989
2957,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,733477500,51,11939,11990
2958,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,737668800,51,11940,11991
2959,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,741860100,51,11941,11992
2960,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,746051400,51,11942,11993
2961,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,750242700,51,11943,11994
2962,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,754434000,51,11944,11995
2963,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,758625300,51,11945,11996
2964,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,762816600,51,11946,11997
2965,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,767007900,51,11947,11998
2966,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,771199200,51,11948,11999
2967,November,2006,3255120,1,0,0,1,3290055,0,1,3290055,775390500,51,11949,12000
2968,November,2006,3255120,2,0,0,2,3290055,2,0,3290055,779583600,51,11949,12000
2969,November,2006,3255120,2,0,0,2,3290055,2,0,3290055,783776700,51,11949,12000
2970,November,2006,3255120,2,0,0,2,3290055,2,0,3290055,787969800,51,11949,12000
